id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,batting_average
glassja01,1881,1,CL2,NL,85,335,49,86,9,5,0,33.0,0.0,0.0,15,8.0,0.0,0.0,0.0,0.0,0.0,0.25671641791044775
gorege01,1881,1,CHN,NL,73,309,86,92,18,9,1,44.0,0.0,0.0,27,23.0,0.0,0.0,0.0,0.0,0.0,0.2977346278317152
hinespa01,1881,1,PRO,NL,80,361,65,103,27,5,2,31.0,0.0,0.0,13,12.0,0.0,0.0,0.0,0.0,0.0,0.2853185595567867
keefeti01,1881,1,TRN,NL,46,152,18,35,7,1,0,19.0,0.0,0.0,21,26.0,0.0,0.0,0.0,0.0,0.0,0.23026315789473684
kellyki01,1881,1,CHN,NL,82,353,84,114,27,3,2,55.0,0.0,0.0,16,14.0,0.0,0.0,0.0,0.0,0.0,0.32294617563739375
mathebo01,1881,1,PRO,NL,16,57,6,11,1,0,0,4.0,0.0,0.0,5,6.0,0.0,0.0,0.0,0.0,0.0,0.19298245614035087
mathebo01,1881,2,BSN,NL,19,71,2,12,2,0,0,4.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.16901408450704225
morrijo01,1881,1,BSN,NL,81,311,47,90,19,3,1,39.0,0.0,0.0,12,30.0,0.0,0.0,0.0,0.0,0.0,0.28938906752411575
mullato01,1881,1,DTN,NL,5,19,0,5,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421
nelsoca01,1881,1,WOR,NL,24,103,13,29,1,0,1,15.0,0.0,0.0,5,6.0,0.0,0.0,0.0,0.0,0.0,0.2815533980582524
orourji01,1881,1,BFN,NL,83,348,71,105,21,7,0,30.0,0.0,0.0,27,18.0,0.0,0.0,0.0,0.0,0.0,0.3017241379310345
purcebl01,1881,1,CL2,NL,20,80,3,14,2,1,0,4.0,0.0,0.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.175
purcebl01,1881,2,BFN,NL,30,113,15,33,7,2,0,17.0,0.0,0.0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.2920353982300885
richaha01,1881,1,BFN,NL,83,344,62,100,18,9,2,53.0,0.0,0.0,12,27.0,0.0,0.0,0.0,0.0,0.0,0.29069767441860467
shaffor01,1881,1,CL2,NL,85,343,48,88,13,6,1,34.0,0.0,0.0,23,20.0,0.0,0.0,0.0,0.0,0.0,0.2565597667638484
smithpo01,1881,1,CL2,NL,10,34,1,4,0,0,0,3.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941
smithpo01,1881,2,BFN,NL,3,11,3,0,0,0,0,1.0,0.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0
smithpo01,1881,3,WOR,NL,11,41,1,3,0,0,0,2.0,0.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707
snydepo01,1881,1,BSN,NL,62,219,14,50,8,0,0,16.0,0.0,0.0,3,23.0,0.0,0.0,0.0,0.0,0.0,0.228310502283105
startjo01,1881,1,PRO,NL,79,348,56,114,12,6,0,29.0,0.0,0.0,9,7.0,0.0,0.0,0.0,0.0,0.0,0.3275862068965517
stoveha01,1881,1,WOR,NL,75,341,57,92,25,7,2,30.0,0.0,0.0,12,23.0,0.0,0.0,0.0,0.0,0.0,0.2697947214076246
suttoez01,1881,1,BSN,NL,83,333,43,97,12,4,0,31.0,0.0,0.0,13,9.0,0.0,0.0,0.0,0.0,0.0,0.2912912912912913
wardjo01,1881,1,PRO,NL,85,357,56,87,18,6,0,53.0,0.0,0.0,5,10.0,0.0,0.0,0.0,0.0,0.0,0.24369747899159663
whitede01,1881,1,BFN,NL,78,319,58,99,24,4,0,53.0,0.0,0.0,9,8.0,0.0,0.0,0.0,0.0,0.0,0.3103448275862069
woodge01,1881,1,DTN,NL,80,337,54,100,18,9,2,32.0,0.0,0.0,19,32.0,0.0,0.0,0.0,0.0,0.0,0.29673590504451036
yorkto01,1881,1,PRO,NL,85,316,57,96,23,5,2,47.0,0.0,0.0,29,26.0,0.0,0.0,0.0,0.0,0.0,0.3037974683544304
brownpe01,1882,1,LS2,AA,69,288,67,109,17,3,5,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.3784722222222222
brownto01,1882,1,BL2,AA,45,181,30,55,5,2,1,23.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.30386740331491713
mcphebi01,1882,1,CN2,AA,78,311,43,71,8,7,1,31.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.2282958199356913
mullato01,1882,1,LS2,AA,77,303,46,78,13,1,0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.25742574257425743
smithpo01,1882,1,PH4,AA,20,65,10,6,0,0,0,2.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.09230769230769231
smithpo01,1882,2,LS2,AA,3,11,1,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
snydepo01,1882,1,CN2,AA,72,309,49,90,12,2,1,50.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2912621359223301
ansonca01,1882,1,CHN,NL,82,348,69,126,29,8,1,83.0,0.0,0.0,20,7.0,0.0,0.0,0.0,0.0,0.0,0.3620689655172414
bennech01,1882,1,DTN,NL,84,342,43,103,16,10,5,51.0,0.0,0.0,20,33.0,0.0,0.0,0.0,0.0,0.0,0.30116959064327486
broutda01,1882,1,BFN,NL,84,351,71,129,23,11,6,63.0,0.0,0.0,21,7.0,0.0,0.0,0.0,0.0,0.0,0.36752136752136755
burdoja01,1882,1,BSN,NL,83,319,36,76,6,7,0,27.0,0.0,0.0,9,24.0,0.0,0.0,0.0,0.0,0.0,0.23824451410658307
connoro01,1882,1,TRN,NL,81,349,65,115,22,18,4,42.0,0.0,0.0,13,20.0,0.0,0.0,0.0,0.0,0.0,0.32951289398280803
dennyje01,1882,1,PRO,NL,84,329,54,81,10,9,2,42.0,0.0,0.0,4,46.0,0.0,0.0,0.0,0.0,0.0,0.24620060790273557
ewingbu01,1882,1,TRN,NL,74,328,67,89,16,11,2,29.0,0.0,0.0,10,15.0,0.0,0.0,0.0,0.0,0.0,0.27134146341463417
forceda01,1882,1,BFN,NL,73,278,39,67,10,1,1,28.0,0.0,0.0,12,17.0,0.0,0.0,0.0,0.0,0.0,0.24100719424460432
galvipu01,1882,1,BFN,NL,54,206,21,44,7,4,0,17.0,0.0,0.0,2,49.0,0.0,0.0,0.0,0.0,0.0,0.21359223300970873
glassja01,1882,1,CL2,NL,84,358,66,104,27,9,4,46.0,0.0,0.0,13,9.0,0.0,0.0,0.0,0.0,0.0,0.2905027932960894
gorege01,1882,1,CHN,NL,84,367,99,117,15,7,3,51.0,0.0,0.0,29,19.0,0.0,0.0,0.0,0.0,0.0,0.3188010899182561
hinespa01,1882,1,PRO,NL,84,379,73,117,28,10,4,34.0,0.0,0.0,10,14.0,0.0,0.0,0.0,0.0,0.0,0.3087071240105541
keefeti01,1882,1,TRN,NL,53,189,24,43,8,7,1,19.0,0.0,0.0,17,46.0,0.0,0.0,0.0,0.0,0.0,0.2275132275132275
kellyki01,1882,1,CHN,NL,84,377,81,115,37,4,1,55.0,0.0,0.0,10,27.0,0.0,0.0,0.0,0.0,0.0,0.3050397877984085
mathebo01,1882,1,BSN,NL,45,169,17,38,6,0,0,13.0,0.0,0.0,8,18.0,0.0,0.0,0.0,0.0,0.0,0.22485207100591717
morrijo01,1882,1,BSN,NL,83,349,73,101,19,11,2,54.0,0.0,0.0,18,29.0,0.0,0.0,0.0,0.0,0.0,0.28939828080229224
orourji01,1882,1,BFN,NL,84,370,62,104,15,6,2,37.0,0.0,0.0,13,13.0,0.0,0.0,0.0,0.0,0.0,0.2810810810810811
pfefffr01,1882,1,TRN,NL,85,330,26,72,7,4,1,43.0,0.0,0.0,1,24.0,0.0,0.0,0.0,0.0,0.0,0.21818181818181817
purcebl01,1882,1,BFN,NL,84,380,79,105,18,6,2,40.0,0.0,0.0,14,27.0,0.0,0.0,0.0,0.0,0.0,0.27631578947368424
richaha01,1882,1,BFN,NL,83,354,61,96,20,8,2,57.0,0.0,0.0,11,33.0,0.0,0.0,0.0,0.0,0.0,0.2711864406779661
shaffor01,1882,1,CL2,NL,84,313,37,67,14,2,3,28.0,0.0,0.0,27,27.0,0.0,0.0,0.0,0.0,0.0,0.21405750798722045
startjo01,1882,1,PRO,NL,82,356,58,117,8,10,0,48.0,0.0,0.0,11,7.0,0.0,0.0,0.0,0.0,0.0,0.32865168539325845
stoveha01,1882,1,WOR,NL,84,360,90,104,13,10,5,26.0,0.0,0.0,22,34.0,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
suttoez01,1882,1,BSN,NL,81,319,44,80,8,1,2,38.0,0.0,0.0,24,25.0,0.0,0.0,0.0,0.0,0.0,0.2507836990595611
wardjo01,1882,1,PRO,NL,83,355,58,87,10,3,1,39.0,0.0,0.0,13,22.0,0.0,0.0,0.0,0.0,0.0,0.24507042253521127
whitede01,1882,1,BFN,NL,83,337,51,95,17,0,1,33.0,0.0,0.0,15,16.0,0.0,0.0,0.0,0.0,0.0,0.2818991097922849
woodge01,1882,1,DTN,NL,84,375,69,101,12,12,7,29.0,0.0,0.0,14,30.0,0.0,0.0,0.0,0.0,0.0,0.2693333333333333
yorkto01,1882,1,PRO,NL,81,321,48,86,23,7,1,40.0,0.0,0.0,19,14.0,0.0,0.0,0.0,0.0,0.0,0.26791277258566976
brownpe01,1883,1,LS2,AA,84,358,95,121,15,9,4,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.33798882681564246
brownto01,1883,1,CL5,AA,97,420,69,115,12,7,5,32.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.27380952380952384
gerhajo01,1883,1,LS2,AA,78,319,56,84,11,9,0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.26332288401253917
jonesch01,1883,1,CN2,AA,90,391,84,115,15,12,10,80.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354
keefeti01,1883,1,NY4,AA,70,259,39,57,6,9,0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.22007722007722008
lathaar01,1883,1,SL4,AA,98,406,86,96,12,7,0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.23645320197044334
mathebo01,1883,1,PH4,AA,45,167,15,31,2,0,0,11.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.18562874251497005
mcphebi01,1883,1,CN2,AA,96,367,61,90,10,10,2,42.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.2452316076294278
mullato01,1883,1,SL4,AA,83,307,38,69,11,6,0,33.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.2247557003257329
nelsoca01,1883,1,NY4,AA,97,417,75,127,19,6,0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.30455635491606714
smithpo01,1883,1,CL5,AA,97,405,82,106,14,17,4,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.2617283950617284
snydepo01,1883,1,CN2,AA,58,250,38,64,14,6,0,34.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.256
stoveha01,1883,1,PH4,AA,94,421,110,128,31,6,14,66.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.30403800475059384
ansonca01,1883,1,CHN,NL,98,413,70,127,36,5,0,68.0,0.0,0.0,18,9.0,0.0,0.0,0.0,0.0,0.0,0.3075060532687651
bennech01,1883,1,DTN,NL,92,371,56,113,34,7,5,55.0,0.0,0.0,26,59.0,0.0,0.0,0.0,0.0,0.0,0.3045822102425876
broutda01,1883,1,BFN,NL,98,425,85,159,41,17,3,97.0,0.0,0.0,16,17.0,0.0,0.0,0.0,0.0,0.0,0.37411764705882355
burdoja01,1883,1,BSN,NL,96,400,80,132,27,8,5,88.0,0.0,0.0,14,35.0,0.0,0.0,0.0,0.0,0.0,0.33
connoro01,1883,1,NY1,NL,98,409,80,146,28,15,1,50.0,0.0,0.0,25,16.0,0.0,0.0,0.0,0.0,0.0,0.3569682151589242
dennyje01,1883,1,PRO,NL,98,393,73,108,26,8,8,55.0,0.0,0.0,9,48.0,0.0,0.0,0.0,0.0,0.0,0.2748091603053435
ewingbu01,1883,1,NY1,NL,88,376,90,114,11,13,10,41.0,0.0,0.0,20,14.0,0.0,0.0,0.0,0.0,0.0,0.30319148936170215
forceda01,1883,1,BFN,NL,96,378,40,82,11,3,0,35.0,0.0,0.0,12,39.0,0.0,0.0,0.0,0.0,0.0,0.21693121693121692
galvipu01,1883,1,BFN,NL,80,322,41,71,11,2,1,19.0,0.0,0.0,3,79.0,0.0,0.0,0.0,0.0,0.0,0.2204968944099379
glassja01,1883,1,CL2,NL,96,383,67,110,19,6,0,46.0,0.0,0.0,13,23.0,0.0,0.0,0.0,0.0,0.0,0.28720626631853785
gorege01,1883,1,CHN,NL,92,392,105,131,30,9,2,52.0,0.0,0.0,27,13.0,0.0,0.0,0.0,0.0,0.0,0.33418367346938777
hinespa01,1883,1,PRO,NL,97,442,94,132,32,4,4,45.0,0.0,0.0,18,23.0,0.0,0.0,0.0,0.0,0.0,0.2986425339366516
kellyki01,1883,1,CHN,NL,98,428,92,109,28,10,3,61.0,0.0,0.0,16,35.0,0.0,0.0,0.0,0.0,0.0,0.2546728971962617
morrijo01,1883,1,BSN,NL,97,404,83,129,33,16,6,68.0,0.0,0.0,15,68.0,0.0,0.0,0.0,0.0,0.0,0.3193069306930693
orourji01,1883,1,BFN,NL,94,436,102,143,29,8,1,38.0,0.0,0.0,15,13.0,0.0,0.0,0.0,0.0,0.0,0.32798165137614677
pfefffr01,1883,1,CHN,NL,96,371,41,87,22,7,1,45.0,0.0,0.0,8,50.0,0.0,0.0,0.0,0.0,0.0,0.23450134770889489
purcebl01,1883,1,PHI,NL,97,425,70,114,20,5,1,32.0,0.0,0.0,13,26.0,0.0,0.0,0.0,0.0,0.0,0.26823529411764707
richaha01,1883,1,BFN,NL,92,399,73,124,34,7,1,56.0,0.0,0.0,22,20.0,0.0,0.0,0.0,0.0,0.0,0.3107769423558897
shaffor01,1883,1,BFN,NL,95,401,67,117,11,3,0,41.0,0.0,0.0,27,39.0,0.0,0.0,0.0,0.0,0.0,0.29177057356608477
startjo01,1883,1,PRO,NL,87,370,63,105,16,7,1,57.0,0.0,0.0,22,16.0,0.0,0.0,0.0,0.0,0.0,0.28378378378378377
suttoez01,1883,1,BSN,NL,94,414,101,134,28,15,3,73.0,0.0,0.0,17,12.0,0.0,0.0,0.0,0.0,0.0,0.32367149758454106
wardjo01,1883,1,NY1,NL,88,380,76,97,18,7,7,54.0,0.0,0.0,8,25.0,0.0,0.0,0.0,0.0,0.0,0.25526315789473686
whitede01,1883,1,BFN,NL,94,391,62,114,14,5,0,47.0,0.0,0.0,23,18.0,0.0,0.0,0.0,0.0,0.0,0.2915601023017903
woodge01,1883,1,DTN,NL,99,441,81,133,26,11,5,47.0,0.0,0.0,25,37.0,0.0,0.0,0.0,0.0,0.0,0.30158730158730157
yorkto01,1883,1,CL2,NL,100,381,56,99,29,5,2,46.0,0.0,0.0,37,55.0,0.0,0.0,0.0,0.0,0.0,0.25984251968503935
brownpe01,1884,1,LS2,AA,103,447,101,150,33,8,4,47.0,0.0,0.0,13,0.0,0.0,2.0,0.0,0.0,0.0,0.33557046979865773
brownto01,1884,1,CL5,AA,107,451,93,123,9,11,5,32.0,0.0,0.0,24,0.0,0.0,4.0,0.0,0.0,0.0,0.2727272727272727
gerhajo01,1884,1,LS2,AA,106,404,39,89,7,8,0,40.0,0.0,0.0,13,0.0,0.0,5.0,0.0,0.0,0.0,0.2202970297029703
jonesch01,1884,1,CN2,AA,112,472,117,148,19,17,7,71.0,0.0,0.0,37,0.0,0.0,10.0,0.0,0.0,0.0,0.3135593220338983
keefeti01,1884,1,NY4,AA,62,210,27,50,3,6,3,0.0,0.0,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,0.23809523809523808
lathaar01,1884,1,SL4,AA,110,474,115,130,17,12,1,0.0,0.0,0.0,18,0.0,0.0,6.0,0.0,0.0,0.0,0.2742616033755274
mathebo01,1884,1,PH4,AA,49,184,26,34,5,1,0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.18478260869565216
mcguide01,1884,1,TL1,AA,45,151,12,28,7,0,1,0.0,0.0,0.0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.18543046357615894
mcphebi01,1884,1,CN2,AA,112,450,107,125,8,7,5,64.0,0.0,0.0,27,0.0,0.0,6.0,0.0,0.0,0.0,0.2777777777777778
mullato01,1884,1,TL1,AA,95,352,49,97,19,3,3,0.0,0.0,0.0,33,0.0,0.0,1.0,0.0,0.0,0.0,0.2755681818181818
nashbi01,1884,1,RIC,AA,45,166,31,33,8,8,1,0.0,0.0,0.0,12,0.0,0.0,7.0,0.0,0.0,0.0,0.19879518072289157
nelsoca01,1884,1,NY4,AA,111,432,114,110,15,3,1,0.0,0.0,0.0,74,0.0,0.0,9.0,0.0,0.0,0.0,0.25462962962962965
smithpo01,1884,1,CL5,AA,108,445,78,106,18,10,6,0.0,0.0,0.0,20,0.0,0.0,12.0,0.0,0.0,0.0,0.23820224719101124
snydepo01,1884,1,CN2,AA,67,268,32,69,9,9,0,39.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.2574626865671642
stoveha01,1884,1,PH4,AA,104,448,124,146,22,23,10,83.0,0.0,0.0,26,0.0,0.0,4.0,0.0,0.0,0.0,0.32589285714285715
terryad01,1884,1,BR3,AA,67,236,15,55,10,3,0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.2330508474576271
yorkto01,1884,1,BL2,AA,83,314,64,70,14,7,1,0.0,0.0,0.0,34,0.0,0.0,10.0,0.0,0.0,0.0,0.2229299363057325
ansonca01,1884,1,CHN,NL,112,475,108,159,30,3,21,102.0,0.0,0.0,29,13.0,0.0,0.0,0.0,0.0,0.0,0.33473684210526317
bennech01,1884,1,DTN,NL,90,341,37,90,18,6,3,40.0,0.0,0.0,36,40.0,0.0,0.0,0.0,0.0,0.0,0.26392961876832843
broutda01,1884,1,BFN,NL,94,398,82,130,22,15,14,79.0,0.0,0.0,33,20.0,0.0,0.0,0.0,0.0,0.0,0.32663316582914576
burdoja01,1884,1,BSN,NL,87,361,65,97,14,4,6,49.0,0.0,0.0,15,52.0,0.0,0.0,0.0,0.0,0.0,0.26869806094182824
clemeja01,1884,2,PHI,NL,9,30,3,7,0,0,0,0.0,0.0,0.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334
connoro01,1884,1,NY1,NL,116,477,98,151,28,4,4,82.0,0.0,0.0,38,32.0,0.0,0.0,0.0,0.0,0.0,0.3165618448637317
dennyje01,1884,1,PRO,NL,110,439,57,109,22,9,6,59.0,0.0,0.0,14,58.0,0.0,0.0,0.0,0.0,0.0,0.24829157175398633
elybo01,1884,1,BFN,NL,1,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ewingbu01,1884,1,NY1,NL,94,382,90,106,15,20,3,41.0,0.0,0.0,28,22.0,0.0,0.0,0.0,0.0,0.0,0.2774869109947644
forceda01,1884,1,BFN,NL,106,403,47,83,13,3,0,36.0,0.0,0.0,27,41.0,0.0,0.0,0.0,0.0,0.0,0.20595533498759305
galvipu01,1884,1,BFN,NL,72,274,34,49,6,1,0,24.0,0.0,0.0,2,80.0,0.0,0.0,0.0,0.0,0.0,0.17883211678832117
glassja01,1884,1,CL2,NL,72,281,45,70,4,4,1,22.0,0.0,0.0,25,16.0,0.0,0.0,0.0,0.0,0.0,0.2491103202846975
gorege01,1884,1,CHN,NL,103,422,104,134,18,4,5,34.0,0.0,0.0,61,26.0,0.0,0.0,0.0,0.0,0.0,0.3175355450236967
hinespa01,1884,1,PRO,NL,114,490,94,148,36,10,3,41.0,0.0,0.0,44,28.0,0.0,0.0,0.0,0.0,0.0,0.3020408163265306
kellyki01,1884,1,CHN,NL,108,452,120,160,28,5,13,95.0,0.0,0.0,46,24.0,0.0,0.0,0.0,0.0,0.0,0.35398230088495575
morrijo01,1884,1,BSN,NL,111,438,80,114,19,7,3,61.0,0.0,0.0,30,87.0,0.0,0.0,0.0,0.0,0.0,0.2602739726027397
orourji01,1884,1,BFN,NL,108,467,119,162,33,7,5,63.0,0.0,0.0,35,17.0,0.0,0.0,0.0,0.0,0.0,0.3468950749464668
pfefffr01,1884,1,CHN,NL,112,467,105,135,10,10,25,101.0,0.0,0.0,25,47.0,0.0,0.0,0.0,0.0,0.0,0.2890792291220557
purcebl01,1884,1,PHI,NL,103,428,67,108,11,7,1,31.0,0.0,0.0,29,30.0,0.0,0.0,0.0,0.0,0.0,0.2523364485981308
richaha01,1884,1,BFN,NL,102,439,85,132,27,9,6,60.0,0.0,0.0,22,41.0,0.0,0.0,0.0,0.0,0.0,0.30068337129840544
smithge01,1884,2,CL2,NL,72,291,31,74,14,4,4,26.0,0.0,0.0,2,45.0,0.0,0.0,0.0,0.0,0.0,0.2542955326460481
startjo01,1884,1,PRO,NL,93,381,80,105,10,5,2,32.0,0.0,0.0,35,25.0,0.0,0.0,0.0,0.0,0.0,0.2755905511811024
suttoez01,1884,1,BSN,NL,110,468,102,162,28,7,3,61.0,0.0,0.0,29,22.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615
wardjo01,1884,1,NY1,NL,113,482,98,122,11,8,2,51.0,0.0,0.0,28,47.0,0.0,0.0,0.0,0.0,0.0,0.25311203319502074
whitede01,1884,1,BFN,NL,110,452,82,147,16,11,5,74.0,0.0,0.0,32,13.0,0.0,0.0,0.0,0.0,0.0,0.3252212389380531
woodge01,1884,1,DTN,NL,114,473,79,119,16,10,8,29.0,0.0,0.0,39,75.0,0.0,0.0,0.0,0.0,0.0,0.25158562367864695
zimmech01,1884,1,DTN,NL,8,29,0,2,1,0,0,0.0,0.0,0.0,1,14.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931
clemeja01,1884,1,PHU,UA,41,177,37,50,13,2,3,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2824858757062147
foremfr01,1884,1,CHU,UA,3,11,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
foremfr01,1884,2,KCU,UA,1,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ganzech01,1884,1,SPU,UA,7,23,2,5,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608
glassja01,1884,2,CNU,UA,38,172,48,72,9,5,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.4186046511627907
maulal01,1884,1,PHU,UA,1,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quinnjo02,1884,1,SLU,UA,103,429,74,116,21,1,0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2703962703962704
shaffor01,1884,1,SLU,UA,106,467,130,168,40,10,2,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.35974304068522484
smithge01,1884,1,ALT,UA,25,108,9,34,8,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3148148148148148
brownpe01,1885,1,LS2,AA,112,481,98,174,34,10,9,73.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.36174636174636177
brownto01,1885,1,PT1,AA,108,437,81,134,16,12,4,68.0,0.0,0.0,34,0.0,0.0,7.0,0.0,0.0,0.0,0.30663615560640733
foremfr01,1885,1,BL2,AA,3,14,4,4,0,1,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
galvipu01,1885,2,PT1,AA,11,38,2,4,0,0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
jonesch01,1885,1,CN2,AA,112,487,108,157,19,17,5,35.0,0.0,0.0,21,0.0,0.0,9.0,0.0,0.0,0.0,0.32238193018480493
lathaar01,1885,1,SL4,AA,110,485,84,100,15,3,1,35.0,0.0,0.0,18,0.0,0.0,5.0,0.0,0.0,0.0,0.20618556701030927
mathebo01,1885,1,PH4,AA,48,179,22,30,3,0,0,12.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.16759776536312848
mcphebi01,1885,1,CN2,AA,110,431,78,114,12,4,0,46.0,0.0,0.0,19,0.0,0.0,7.0,0.0,0.0,0.0,0.26450116009280744
nelsoca01,1885,1,NY4,AA,107,420,98,107,12,4,1,30.0,0.0,0.0,61,0.0,0.0,3.0,0.0,0.0,0.0,0.25476190476190474
purcebl01,1885,1,PH4,AA,66,304,71,90,15,5,0,22.0,0.0,0.0,16,0.0,0.0,3.0,0.0,0.0,0.0,0.29605263157894735
shaffor01,1885,2,PH4,AA,2,9,1,2,0,1,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
smithge01,1885,1,BR3,AA,108,419,63,108,17,11,4,62.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.2577565632458234
smithpo01,1885,1,PT1,AA,106,453,85,113,11,13,0,35.0,0.0,0.0,25,0.0,0.0,3.0,0.0,0.0,0.0,0.24944812362030905
snydepo01,1885,1,CN2,AA,39,152,13,36,4,3,1,19.0,0.0,0.0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.23684210526315788
stoveha01,1885,1,PH4,AA,112,486,130,153,27,9,13,75.0,0.0,0.0,39,0.0,0.0,4.0,0.0,0.0,0.0,0.3148148148148148
terryad01,1885,1,BR3,AA,71,264,23,45,1,3,1,20.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.17045454545454544
yorkto01,1885,1,BL2,AA,22,87,6,23,4,2,0,12.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.26436781609195403
ansonca01,1885,1,CHN,NL,112,464,100,144,35,7,7,108.0,0.0,0.0,34,13.0,0.0,0.0,0.0,0.0,0.0,0.3103448275862069
bennech01,1885,1,DTN,NL,91,349,49,94,24,13,5,60.0,0.0,0.0,47,37.0,0.0,0.0,0.0,0.0,0.0,0.2693409742120344
broutda01,1885,1,BFN,NL,98,407,87,146,32,11,7,59.0,0.0,0.0,34,10.0,0.0,0.0,0.0,0.0,0.0,0.35872235872235875
burdoja01,1885,1,BSN,NL,45,169,18,24,5,0,0,7.0,0.0,0.0,8,18.0,0.0,0.0,0.0,0.0,0.0,0.14201183431952663
clemeja01,1885,1,PHI,NL,52,188,14,36,11,3,1,14.0,0.0,0.0,2,30.0,0.0,0.0,0.0,0.0,0.0,0.19148936170212766
connoro01,1885,1,NY1,NL,110,455,102,169,23,15,1,65.0,0.0,0.0,51,8.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144
dennyje01,1885,1,PRO,NL,83,318,40,71,14,4,3,24.0,0.0,0.0,12,53.0,0.0,0.0,0.0,0.0,0.0,0.22327044025157233
ewingbu01,1885,1,NY1,NL,81,342,81,104,15,12,6,63.0,0.0,0.0,13,17.0,0.0,0.0,0.0,0.0,0.0,0.30409356725146197
